Code Prefix,Code,Category,Sex,Age,2006,2011,2016
T33,T33-4,Employment Status,,,22,10,45
T33,T33-4,Employment Status,,,22,10,31
T33,T33-4,Employment Status,,,22,10,74
T33,T33-4,Employment Status,,,22,9,9
T33,T33-4,Employment Status,,,22,9,9
T33,T33-4,Employment Status,,,22,9,22
T33,T33-4,Employment Status,,,22,9,15
T33,T33-4,Employment Status,,,22,9,25
T33,T33-4,Employment Status,,,22,9,41
T33,T33-4,Employment Status,,,22,9,45
T33,T33-4,Employment Status,,,22,9,31
T33,T33-4,Employment Status,,,22,9,74
T33,T33-4,Employment Status,,,22,19,9
T33,T33-4,Employment Status,,,22,19,9
T33,T33-4,Employment Status,,,22,19,22
T33,T33-4,Employment Status,,,22,19,15
T33,T33-4,Employment Status,,,22,19,25
T33,T33-4,Employment Status,,,22,19,41
T33,T33-4,Employment Status,,,22,19,45
T33,T33-4,Employment Status,,,22,19,31
T33,T33-4,Employment Status,,,22,19,74
T33,T33-4,Employment Status,,,22,20,9
T33,T33-4,Employment Status,,,22,20,9
T33,T33-4,Employment Status,,,22,20,22
T33,T33-4,Employment Status,,,22,20,15
T33,T33-4,Employment Status,,,22,20,25
T33,T33-4,Employment Status,,,22,20,41
T33,T33-4,Employment Status,,,22,20,45
T33,T33-4,Employment Status,,,22,20,31
T33,T33-4,Employment Status,,,22,20,74
T33,T33-4,Employment Status,,,22,18,9
T33,T33-4,Employment Status,,,22,18,9
T33,T33-4,Employment Status,,,22,18,22
T33,T33-4,Employment Status,,,22,18,15
T33,T33-4,Employment Status,,,22,18,25
T33,T33-4,Employment Status,,,22,18,41
T33,T33-4,Employment Status,,,22,18,45
T33,T33-4,Employment Status,,,22,18,31
T33,T33-4,Employment Status,,,22,18,74
T33,T33-4,Employment Status,,,22,38,9
T33,T33-4,Employment Status,,,22,38,9
T33,T33-4,Employment Status,,,22,38,22
T33,T33-4,Employment Status,,,22,38,15
T33,T33-4,Employment Status,,,22,38,25
T33,T33-4,Employment Status,,,22,38,41
T33,T33-4,Employment Status,,,22,38,45
T33,T33-4,Employment Status,,,22,38,31
T33,T33-4,Employment Status,,,22,38,74
T33,T33-4,Employment Status,,,22,33,9
T33,T33-4,Employment Status,,,22,33,9
T33,T33-4,Employment Status,,,22,33,22
T33,T33-4,Employment Status,,,22,33,15
T33,T33-4,Employment Status,,,22,33,25
T33,T33-4,Employment Status,,,22,33,41
T33,T33-4,Employment Status,,,22,33,45
T33,T33-4,Employment Status,,,22,33,31
T33,T33-4,Employment Status,,,22,33,74
T33,T33-4,Employment Status,,,22,13,9
T33,T33-4,Employment Status,,,22,13,9
T33,T33-4,Employment Status,,,22,13,22
T33,T33-4,Employment Status,,,22,13,15
T33,T33-4,Employment Status,,,22,13,25
T33,T33-4,Employment Status,,,22,13,41
T33,T33-4,Employment Status,,,22,13,45
T33,T33-4,Employment Status,,,22,13,31
T33,T33-4,Employment Status,,,22,13,74
T33,T33-4,Employment Status,,,22,46,9
T33,T33-4,Employment Status,,,22,46,9
T33,T33-4,Employment Status,,,22,46,22
T33,T33-4,Employment Status,,,22,46,15
T33,T33-4,Employment Status,,,22,46,25
T33,T33-4,Employment Status,,,22,46,41
T33,T33-4,Employment Status,,,22,46,45
T33,T33-4,Employment Status,,,22,46,31
T33,T33-4,Employment Status,,,22,46,74
T33,T33-4,Employment Status,,,52,10,9
T33,T33-4,Employment Status,,,52,10,9
T33,T33-4,Employment Status,,,52,10,22
T33,T33-4,Employment Status,,,52,10,15
T33,T33-4,Employment Status,,,52,10,25
T33,T33-4,Employment Status,,,52,10,41
T33,T33-4,Employment Status,,,52,10,45
T33,T33-4,Employment Status,,,52,10,31
T33,T33-4,Employment Status,,,52,10,74
T33,T33-4,Employment Status,,,52,9,9
T33,T33-4,Employment Status,,,52,9,9
T33,T33-4,Employment Status,,,52,9,22
T33,T33-4,Employment Status,,,52,9,15
T33,T33-4,Employment Status,,,52,9,25
T33,T33-4,Employment Status,,,52,9,41
T33,T33-4,Employment Status,,,52,9,45
T33,T33-4,Employment Status,,,52,9,31
T33,T33-4,Employment Status,,,52,9,74
T33,T33-4,Employment Status,,,52,19,9
T33,T33-4,Employment Status,,,52,19,9
T33,T33-4,Employment Status,,,52,19,22
T33,T33-4,Employment Status,,,52,19,15
T33,T33-4,Employment Status,,,52,19,25
T33,T33-4,Employment Status,,,52,19,41
T33,T33-4,Employment Status,,,52,19,45
T33,T33-4,Employment Status,,,52,19,31
T33,T33-4,Employment Status,,,52,19,74
T33,T33-4,Employment Status,,,52,20,9
T33,T33-4,Employment Status,,,52,20,9
T33,T33-4,Employment Status,,,52,20,22
T33,T33-4,Employment Status,,,52,20,15
T33,T33-4,Employment Status,,,52,20,25
T33,T33-4,Employment Status,,,52,20,41
T33,T33-4,Employment Status,,,52,20,45
T33,T33-4,Employment Status,,,52,20,31
T33,T33-4,Employment Status,,,52,20,74
T33,T33-4,Employment Status,,,52,18,9
T33,T33-4,Employment Status,,,52,18,9
T33,T33-4,Employment Status,,,52,18,22
T33,T33-4,Employment Status,,,52,18,15
T33,T33-4,Employment Status,,,52,18,25
T33,T33-4,Employment Status,,,52,18,41
T33,T33-4,Employment Status,,,52,18,45
T33,T33-4,Employment Status,,,52,18,31
T33,T33-4,Employment Status,,,52,18,74
T33,T33-4,Employment Status,,,52,38,9
T33,T33-4,Employment Status,,,52,38,9
T33,T33-4,Employment Status,,,52,38,22
T33,T33-4,Employment Status,,,52,38,15
T33,T33-4,Employment Status,,,52,38,25
T33,T33-4,Employment Status,,,52,38,41
T33,T33-4,Employment Status,,,52,38,45
T33,T33-4,Employment Status,,,52,38,31
T33,T33-4,Employment Status,,,52,38,74
T33,T33-4,Employment Status,,,52,33,9
T33,T33-4,Employment Status,,,52,33,9
T33,T33-4,Employment Status,,,52,33,22
T33,T33-4,Employment Status,,,52,33,15
T33,T33-4,Employment Status,,,52,33,25
T33,T33-4,Employment Status,,,52,33,41
T33,T33-4,Employment Status,,,52,33,45
T33,T33-4,Employment Status,,,52,33,31
T33,T33-4,Employment Status,,,52,33,74
T33,T33-4,Employment Status,,,52,13,9
T33,T33-4,Employment Status,,,52,13,9
T33,T33-4,Employment Status,,,52,13,22
T33,T33-4,Employment Status,,,52,13,15
T33,T33-4,Employment Status,,,52,13,25
T33,T33-4,Employment Status,,,52,13,41
T33,T33-4,Employment Status,,,52,13,45
T33,T33-4,Employment Status,,,52,13,31
T33,T33-4,Employment Status,,,52,13,74
T33,T33-4,Employment Status,,,52,46,9
T33,T33-4,Employment Status,,,52,46,9
T33,T33-4,Employment Status,,,52,46,22
T33,T33-4,Employment Status,,,52,46,15
T33,T33-4,Employment Status,,,52,46,25
T33,T33-4,Employment Status,,,52,46,41
T33,T33-4,Employment Status,,,52,46,45
T33,T33-4,Employment Status,,,52,46,31
T33,T33-4,Employment Status,,,52,46,74
T33,T33-4,Employment Status,,,21,10,9
T33,T33-4,Employment Status,,,21,10,9
T33,T33-4,Employment Status,,,21,10,22
T33,T33-4,Employment Status,,,21,10,15
T33,T33-4,Employment Status,,,21,10,25
T33,T33-4,Employment Status,,,21,10,41
T33,T33-4,Employment Status,,,21,10,45
T33,T33-4,Employment Status,,,21,10,31
T33,T33-4,Employment Status,,,21,10,74
T33,T33-4,Employment Status,,,21,9,9
T33,T33-4,Employment Status,,,21,9,9
T33,T33-4,Employment Status,,,21,9,22
T33,T33-4,Employment Status,,,21,9,15
T33,T33-4,Employment Status,,,21,9,25
T33,T33-4,Employment Status,,,21,9,41
T33,T33-4,Employment Status,,,21,9,45
T33,T33-4,Employment Status,,,21,9,31
T33,T33-4,Employment Status,,,21,9,74
T33,T33-4,Employment Status,,,21,19,9
T33,T33-4,Employment Status,,,21,19,9
T33,T33-4,Employment Status,,,21,19,22
T33,T33-4,Employment Status,,,21,19,15
T33,T33-4,Employment Status,,,21,19,25
T33,T33-4,Employment Status,,,21,19,41
T33,T33-4,Employment Status,,,21,19,45
T33,T33-4,Employment Status,,,21,19,31
T33,T33-4,Employment Status,,,21,19,74
T33,T33-4,Employment Status,,,21,20,9
T33,T33-4,Employment Status,,,21,20,9
T33,T33-4,Employment Status,,,21,20,22
T33,T33-4,Employment Status,,,21,20,15
T33,T33-4,Employment Status,,,21,20,25
T33,T33-4,Employment Status,,,21,20,41
T33,T33-4,Employment Status,,,21,20,45
T33,T33-4,Employment Status,,,21,20,31
T33,T33-4,Employment Status,,,21,20,74
T33,T33-4,Employment Status,,,21,18,9
T33,T33-4,Employment Status,,,21,18,9
T33,T33-4,Employment Status,,,21,18,22
T33,T33-4,Employment Status,,,21,18,15
T33,T33-4,Employment Status,,,21,18,25
T33,T33-4,Employment Status,,,21,18,41
T33,T33-4,Employment Status,,,21,18,45
T33,T33-4,Employment Status,,,21,18,31
T33,T33-4,Employment Status,,,21,18,74
T33,T33-4,Employment Status,,,21,38,9
T33,T33-4,Employment Status,,,21,38,9
T33,T33-4,Employment Status,,,21,38,22
T33,T33-4,Employment Status,,,21,38,15
T33,T33-4,Employment Status,,,21,38,25
T33,T33-4,Employment Status,,,21,38,41
T33,T33-4,Employment Status,,,21,38,45
T33,T33-4,Employment Status,,,21,38,31
T33,T33-4,Employment Status,,,21,38,74
T33,T33-4,Employment Status,,,21,33,9
T33,T33-4,Employment Status,,,21,33,9
T33,T33-4,Employment Status,,,21,33,22
T33,T33-4,Employment Status,,,21,33,15
T33,T33-4,Employment Status,,,21,33,25
T33,T33-4,Employment Status,,,21,33,41
T33,T33-4,Employment Status,,,21,33,45
T33,T33-4,Employment Status,,,21,33,31
T33,T33-4,Employment Status,,,21,33,74
T33,T33-4,Employment Status,,,21,13,9
T33,T33-4,Employment Status,,,21,13,9
T33,T33-4,Employment Status,,,21,13,22
T33,T33-4,Employment Status,,,21,13,15
T33,T33-4,Employment Status,,,21,13,25
T33,T33-4,Employment Status,,,21,13,41
T33,T33-4,Employment Status,,,21,13,45
T33,T33-4,Employment Status,,,21,13,31
T33,T33-4,Employment Status,,,21,13,74
T33,T33-4,Employment Status,,,21,46,9
T33,T33-4,Employment Status,,,21,46,9
T33,T33-4,Employment Status,,,21,46,22
T33,T33-4,Employment Status,,,21,46,15
T33,T33-4,Employment Status,,,21,46,25
T33,T33-4,Employment Status,,,21,46,41
T33,T33-4,Employment Status,,,21,46,45
T33,T33-4,Employment Status,,,21,46,31
T33,T33-4,Employment Status,,,21,46,74
T33,T33-4,Employment Status,,,40,10,9
T33,T33-4,Employment Status,,,40,10,9
T33,T33-4,Employment Status,,,40,10,22
T33,T33-4,Employment Status,,,40,10,15
T33,T33-4,Employment Status,,,40,10,25
T33,T33-4,Employment Status,,,40,10,41
T33,T33-4,Employment Status,,,40,10,45
T33,T33-4,Employment Status,,,40,10,31
T33,T33-4,Employment Status,,,40,10,74
T33,T33-4,Employment Status,,,40,9,9
T33,T33-4,Employment Status,,,40,9,9
T33,T33-4,Employment Status,,,40,9,22
T33,T33-4,Employment Status,,,40,9,15
T33,T33-4,Employment Status,,,40,9,25
T33,T33-4,Employment Status,,,40,9,41
T33,T33-4,Employment Status,,,40,9,45
T33,T33-4,Employment Status,,,40,9,31
T33,T33-4,Employment Status,,,40,9,74
T33,T33-4,Employment Status,,,40,19,9
T33,T33-4,Employment Status,,,40,19,9
T33,T33-4,Employment Status,,,40,19,22
T33,T33-4,Employment Status,,,40,19,15
T33,T33-4,Employment Status,,,40,19,25
T33,T33-4,Employment Status,,,40,19,41
T33,T33-4,Employment Status,,,40,19,45
T33,T33-4,Employment Status,,,40,19,31
T33,T33-4,Employment Status,,,40,19,74
T33,T33-4,Employment Status,,,40,20,9
T33,T33-4,Employment Status,,,40,20,9
T33,T33-4,Employment Status,,,40,20,22
T33,T33-4,Employment Status,,,40,20,15
T33,T33-4,Employment Status,,,40,20,25
T33,T33-4,Employment Status,,,40,20,41
T33,T33-4,Employment Status,,,40,20,45
T33,T33-4,Employment Status,,,40,20,31
T33,T33-4,Employment Status,,,40,20,74
T33,T33-4,Employment Status,,,40,18,9
T33,T33-4,Employment Status,,,40,18,9
T33,T33-4,Employment Status,,,40,18,22
T33,T33-4,Employment Status,,,40,18,15
T33,T33-4,Employment Status,,,40,18,25
T33,T33-4,Employment Status,,,40,18,41
T33,T33-4,Employment Status,,,40,18,45
T33,T33-4,Employment Status,,,40,18,31
T33,T33-4,Employment Status,,,40,18,74
T33,T33-4,Employment Status,,,40,38,9
T33,T33-4,Employment Status,,,40,38,9
T33,T33-4,Employment Status,,,40,38,22
T33,T33-4,Employment Status,,,40,38,15
T33,T33-4,Employment Status,,,40,38,25
T33,T33-4,Employment Status,,,40,38,41
T33,T33-4,Employment Status,,,40,38,45
T33,T33-4,Employment Status,,,40,38,31
T33,T33-4,Employment Status,,,40,38,74
T33,T33-4,Employment Status,,,40,33,9
T33,T33-4,Employment Status,,,40,33,9
T33,T33-4,Employment Status,,,40,33,22
T33,T33-4,Employment Status,,,40,33,15
T33,T33-4,Employment Status,,,40,33,25
T33,T33-4,Employment Status,,,40,33,41
T33,T33-4,Employment Status,,,40,33,45
T33,T33-4,Employment Status,,,40,33,31
T33,T33-4,Employment Status,,,40,33,74
T33,T33-4,Employment Status,,,40,13,9
T33,T33-4,Employment Status,,,40,13,9
T33,T33-4,Employment Status,,,40,13,22
T33,T33-4,Employment Status,,,40,13,15
T33,T33-4,Employment Status,,,40,13,25
T33,T33-4,Employment Status,,,40,13,41
T33,T33-4,Employment Status,,,40,13,45
T33,T33-4,Employment Status,,,40,13,31
T33,T33-4,Employment Status,,,40,13,74
T33,T33-4,Employment Status,,,40,46,9
T33,T33-4,Employment Status,,,40,46,9
T33,T33-4,Employment Status,,,40,46,22
T33,T33-4,Employment Status,,,40,46,15
T33,T33-4,Employment Status,,,40,46,25
T33,T33-4,Employment Status,,,40,46,41
T33,T33-4,Employment Status,,,40,46,45
T33,T33-4,Employment Status,,,40,46,31
T33,T33-4,Employment Status,,,40,46,74
T33,T33-5,Employment Status,,,30,21,21
T33,T33-5,Employment Status,,,30,21,21
T33,T33-5,Employment Status,,,30,21,7
T33,T33-5,Employment Status,,,30,21,7
T33,T33-5,Employment Status,,,30,21,27
T33,T33-5,Employment Status,,,30,21,27
T33,T33-5,Employment Status,,,30,21,74
T33,T33-5,Employment Status,,,30,21,74
T33,T33-5,Employment Status,,,30,21,48
T33,T33-5,Employment Status,,,30,21,48
T33,T33-5,Employment Status,,,30,21,120
T33,T33-5,Employment Status,,,30,21,120
T33,T33-5,Employment Status,,,30,21,86
T33,T33-5,Employment Status,,,30,21,86
T33,T33-5,Employment Status,,,30,21,75
T33,T33-5,Employment Status,,,30,21,75
T33,T33-5,Employment Status,,,30,21,163
T33,T33-5,Employment Status,,,30,21,163
T33,T33-5,Employment Status,,,30,14,21
T33,T33-5,Employment Status,,,30,14,21
T33,T33-5,Employment Status,,,30,14,7
T33,T33-5,Employment Status,,,30,14,7
T33,T33-5,Employment Status,,,30,14,27
T33,T33-5,Employment Status,,,30,14,27
T33,T33-5,Employment Status,,,30,14,74
T33,T33-5,Employment Status,,,30,14,74
T33,T33-5,Employment Status,,,30,14,48
T33,T33-5,Employment Status,,,30,14,48
T33,T33-5,Employment Status,,,30,14,120
T33,T33-5,Employment Status,,,30,14,120
T33,T33-5,Employment Status,,,30,14,86
T33,T33-5,Employment Status,,,30,14,86
T33,T33-5,Employment Status,,,30,14,75
T33,T33-5,Employment Status,,,30,14,75
T33,T33-5,Employment Status,,,30,14,163
T33,T33-5,Employment Status,,,30,14,163
T33,T33-5,Employment Status,,,30,35,21
T33,T33-5,Employment Status,,,30,35,21
T33,T33-5,Employment Status,,,30,35,7
T33,T33-5,Employment Status,,,30,35,7
T33,T33-5,Employment Status,,,30,35,27
T33,T33-5,Employment Status,,,30,35,27
T33,T33-5,Employment Status,,,30,35,74
T33,T33-5,Employment Status,,,30,35,74
T33,T33-5,Employment Status,,,30,35,48
T33,T33-5,Employment Status,,,30,35,48
T33,T33-5,Employment Status,,,30,35,120
T33,T33-5,Employment Status,,,30,35,120
T33,T33-5,Employment Status,,,30,35,86
T33,T33-5,Employment Status,,,30,35,86
T33,T33-5,Employment Status,,,30,35,75
T33,T33-5,Employment Status,,,30,35,75
T33,T33-5,Employment Status,,,30,35,163
T33,T33-5,Employment Status,,,30,35,163
T33,T33-5,Employment Status,,,30,53,21
T33,T33-5,Employment Status,,,30,53,21
T33,T33-5,Employment Status,,,30,53,7
T33,T33-5,Employment Status,,,30,53,7
T33,T33-5,Employment Status,,,30,53,27
T33,T33-5,Employment Status,,,30,53,27
T33,T33-5,Employment Status,,,30,53,74
T33,T33-5,Employment Status,,,30,53,74
T33,T33-5,Employment Status,,,30,53,48
T33,T33-5,Employment Status,,,30,53,48
T33,T33-5,Employment Status,,,30,53,120
T33,T33-5,Employment Status,,,30,53,120
T33,T33-5,Employment Status,,,30,53,86
T33,T33-5,Employment Status,,,30,53,86
T33,T33-5,Employment Status,,,30,53,75
T33,T33-5,Employment Status,,,30,53,75
T33,T33-5,Employment Status,,,30,53,163
T33,T33-5,Employment Status,,,30,53,163
T33,T33-5,Employment Status,,,30,36,21
T33,T33-5,Employment Status,,,30,36,21
T33,T33-5,Employment Status,,,30,36,7
T33,T33-5,Employment Status,,,30,36,7
T33,T33-5,Employment Status,,,30,36,27
T33,T33-5,Employment Status,,,30,36,27
T33,T33-5,Employment Status,,,30,36,74
T33,T33-5,Employment Status,,,30,36,74
T33,T33-5,Employment Status,,,30,36,48
T33,T33-5,Employment Status,,,30,36,48
T33,T33-5,Employment Status,,,30,36,120
T33,T33-5,Employment Status,,,30,36,120
T33,T33-5,Employment Status,,,30,36,86
T33,T33-5,Employment Status,,,30,36,86
T33,T33-5,Employment Status,,,30,36,75
T33,T33-5,Employment Status,,,30,36,75
T33,T33-5,Employment Status,,,30,36,163
T33,T33-5,Employment Status,,,30,36,163
T33,T33-5,Employment Status,,,30,88,21
T33,T33-5,Employment Status,,,30,88,21
T33,T33-5,Employment Status,,,30,88,21
T33,T33-5,Employment Status,,,30,88,21
T33,T33-5,Employment Status,,,30,88,7
T33,T33-5,Employment Status,,,30,88,7
T33,T33-5,Employment Status,,,30,88,7
T33,T33-5,Employment Status,,,30,88,7
T33,T33-5,Employment Status,,,30,88,27
T33,T33-5,Employment Status,,,30,88,27
T33,T33-5,Employment Status,,,30,88,27
T33,T33-5,Employment Status,,,30,88,27
T33,T33-5,Employment Status,,,30,88,74
T33,T33-5,Employment Status,,,30,88,74
T33,T33-5,Employment Status,,,30,88,74
T33,T33-5,Employment Status,,,30,88,74
T33,T33-5,Employment Status,,,30,88,48
T33,T33-5,Employment Status,,,30,88,48
T33,T33-5,Employment Status,,,30,88,48
T33,T33-5,Employment Status,,,30,88,48
T33,T33-5,Employment Status,,,30,88,120
T33,T33-5,Employment Status,,,30,88,120
T33,T33-5,Employment Status,,,30,88,120
T33,T33-5,Employment Status,,,30,88,120
T33,T33-5,Employment Status,,,30,88,86
T33,T33-5,Employment Status,,,30,88,86
T33,T33-5,Employment Status,,,30,88,86
T33,T33-5,Employment Status,,,30,88,86
T33,T33-5,Employment Status,,,30,88,75
T33,T33-5,Employment Status,,,30,88,75
T33,T33-5,Employment Status,,,30,88,75
T33,T33-5,Employment Status,,,30,88,75
T33,T33-5,Employment Status,,,30,88,163
T33,T33-5,Employment Status,,,30,88,163
T33,T33-5,Employment Status,,,30,88,163
T33,T33-5,Employment Status,,,30,88,163
T33,T33-5,Employment Status,,,30,40,21
T33,T33-5,Employment Status,,,30,40,21
T33,T33-5,Employment Status,,,30,40,7
T33,T33-5,Employment Status,,,30,40,7
T33,T33-5,Employment Status,,,30,40,27
T33,T33-5,Employment Status,,,30,40,27
T33,T33-5,Employment Status,,,30,40,74
T33,T33-5,Employment Status,,,30,40,74
T33,T33-5,Employment Status,,,30,40,48
T33,T33-5,Employment Status,,,30,40,48
T33,T33-5,Employment Status,,,30,40,120
T33,T33-5,Employment Status,,,30,40,120
T33,T33-5,Employment Status,,,30,40,86
T33,T33-5,Employment Status,,,30,40,86
T33,T33-5,Employment Status,,,30,40,75
T33,T33-5,Employment Status,,,30,40,75
T33,T33-5,Employment Status,,,30,40,163
T33,T33-5,Employment Status,,,30,40,163
T33,T33-5,Employment Status,,,30,50,21
T33,T33-5,Employment Status,,,30,50,21
T33,T33-5,Employment Status,,,30,50,7
T33,T33-5,Employment Status,,,30,50,7
T33,T33-5,Employment Status,,,30,50,27
T33,T33-5,Employment Status,,,30,50,27
T33,T33-5,Employment Status,,,30,50,74
T33,T33-5,Employment Status,,,30,50,74
T33,T33-5,Employment Status,,,30,50,48
T33,T33-5,Employment Status,,,30,50,48
T33,T33-5,Employment Status,,,30,50,120
T33,T33-5,Employment Status,,,30,50,120
T33,T33-5,Employment Status,,,30,50,86
T33,T33-5,Employment Status,,,30,50,86
T33,T33-5,Employment Status,,,30,50,75
T33,T33-5,Employment Status,,,30,50,75
T33,T33-5,Employment Status,,,30,50,163
T33,T33-5,Employment Status,,,30,50,163
T33,T33-5,Employment Status,,,17,21,21
T33,T33-5,Employment Status,,,17,21,7
T33,T33-5,Employment Status,,,17,21,27
T33,T33-5,Employment Status,,,17,21,74
T33,T33-5,Employment Status,,,17,21,48
T33,T33-5,Employment Status,,,17,21,120
T33,T33-5,Employment Status,,,17,21,86
T33,T33-5,Employment Status,,,17,21,75
T33,T33-5,Employment Status,,,17,21,163
T33,T33-5,Employment Status,,,17,14,21
T33,T33-5,Employment Status,,,17,14,7
T33,T33-5,Employment Status,,,17,14,27
T33,T33-5,Employment Status,,,17,14,74
T33,T33-5,Employment Status,,,17,14,48
T33,T33-5,Employment Status,,,17,14,120
T33,T33-5,Employment Status,,,17,14,86
T33,T33-5,Employment Status,,,17,14,75
T33,T33-5,Employment Status,,,17,14,163
T33,T33-5,Employment Status,,,17,35,21
T33,T33-5,Employment Status,,,17,35,7
T33,T33-5,Employment Status,,,17,35,27
T33,T33-5,Employment Status,,,17,35,74
T33,T33-5,Employment Status,,,17,35,48
T33,T33-5,Employment Status,,,17,35,120
T33,T33-5,Employment Status,,,17,35,86
T33,T33-5,Employment Status,,,17,35,75
T33,T33-5,Employment Status,,,17,35,163
T33,T33-5,Employment Status,,,17,53,21
T33,T33-5,Employment Status,,,17,53,7
T33,T33-5,Employment Status,,,17,53,27
T33,T33-5,Employment Status,,,17,53,74
T33,T33-5,Employment Status,,,17,53,48
T33,T33-5,Employment Status,,,17,53,120
T33,T33-5,Employment Status,,,17,53,86
T33,T33-5,Employment Status,,,17,53,75
T33,T33-5,Employment Status,,,17,53,163
T33,T33-5,Employment Status,,,17,36,21
T33,T33-5,Employment Status,,,17,36,7
T33,T33-5,Employment Status,,,17,36,27
T33,T33-5,Employment Status,,,17,36,74
T33,T33-5,Employment Status,,,17,36,48
T33,T33-5,Employment Status,,,17,36,120
T33,T33-5,Employment Status,,,17,36,86
T33,T33-5,Employment Status,,,17,36,75
T33,T33-5,Employment Status,,,17,36,163
T33,T33-5,Employment Status,,,17,88,21
